event_id,source,site_id,location_name,lat,lon,coord_precision_km,coord_source,datetime_utc,time_precision,species,common_name,taxon_group,ecotype,call_type,n_detections,source_ref
39103,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:02:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39104,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39105,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Kerguelen2014.Bm.Ant-B.selections.txt
39106,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:10:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Kerguelen2014.Bm.Ant-B.selections.txt
39107,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:11:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39108,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:14:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Kerguelen2014.Bm.Ant-B.selections.txt
39109,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:16:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39110,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:23:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39111,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:34:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39112,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:35:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39113,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:36:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39114,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:46:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39115,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-09T23:50:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-Z,1,Kerguelen2014.Bm.Ant-Z.selections.txt
39116,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-12T00:08:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39117,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-12T00:32:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39118,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-17T07:38:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Kerguelen2014.Bm.Ant-B.selections.txt
39119,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39120,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:01:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39121,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39122,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:05:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39123,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:07:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39124,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:09:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39125,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:13:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39126,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:15:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39127,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:16:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39128,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:18:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39129,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:29:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39130,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:30:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39131,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:32:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39132,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:33:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39133,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:36:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39134,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:38:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39135,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:39:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39136,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:41:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39137,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:43:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39138,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:47:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39139,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:49:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39140,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-19T07:52:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39141,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-20T22:31:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39142,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-20T22:36:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39143,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-22T23:46:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39144,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-22T23:50:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39145,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-22T23:51:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39146,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-22T23:52:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39147,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-22T23:56:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39148,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-22T23:57:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39149,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-22T23:58:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39150,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-11-24T14:35:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Kerguelen2014.Bm.Ant-B.selections.txt
39151,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-01T21:36:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39152,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-07T13:13:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39153,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-07T13:16:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39154,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-11T05:40:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39155,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-11T05:45:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39156,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-11T05:46:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39157,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-18T12:41:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39158,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39159,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:01:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39160,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39161,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39162,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:07:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39163,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:08:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39164,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:09:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39165,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:10:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39166,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:12:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39167,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:13:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39168,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:14:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39169,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:16:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39170,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:17:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39171,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:19:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39172,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:20:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39173,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:22:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39174,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:23:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39175,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:29:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39176,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:36:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39177,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:40:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39178,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:50:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39179,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:52:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39180,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:55:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39181,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-25T19:56:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39182,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-27T10:45:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39183,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-29T11:23:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39184,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-29T11:28:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39185,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-31T02:40:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39186,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2014-12-31T02:45:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39187,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-02T02:27:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39188,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-02T02:28:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39189,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-02T02:28:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Kerguelen2014.Bm.Ant-B.selections.txt
39190,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-02T02:47:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-B,1,Kerguelen2014.Bm.Ant-B.selections.txt
39191,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-03T17:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39192,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-03T17:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39193,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-03T17:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39194,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-03T17:06:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Kerguelen2014.Bm.Ant-A.selections.txt
39195,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-03T17:12:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,2,Kerguelen2014.Bm.D.selections.txt
39196,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-03T17:13:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
39197,aad,aad:kerguelen2014,S Kerguelen 2014 (Southern Ocean mooring),-62.3802,81.7968,1.0,aad_folderStructure,2015-01-03T17:20:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-D,1,Kerguelen2014.Bm.D.selections.txt
